interaction_id,customer_id,service_id,service_name,date,season,rating,urgency_score,days_since_last_service,completed,repeat_booking
I02563,C0133,S10,Emergency Pest Response,2023-07-29,summer,4,9,717,True,False
I02564,C0133,S03,Termite Treatment,2026-02-08,winter,5,6,211,True,True
I02565,C0490,S08,Commercial Pest Management,2024-10-17,fall,5,4,183,True,True
I02566,C0246,S09,Preventive Maintenance Plan,2025-09-16,fall,4,5,358,True,False
I02567,C0353,S09,Preventive Maintenance Plan,2025-04-15,spring,3,5,115,True,False
I02568,C0250,S09,Preventive Maintenance Plan,2025-01-26,winter,3,5,457,True,True
I02569,C0292,S03,Termite Treatment,2026-01-10,winter,5,9,555,True,False
I02570,C0277,S02,Termite Inspection,2025-05-21,spring,4,5,200,True,True
I02571,C0248,S06,Scorpion Control,2023-08-16,summer,5,7,299,True,True
I02572,C0372,S10,Emergency Pest Response,2026-04-05,spring,4,8,702,True,False
I02573,C0089,S02,Termite Inspection,2024-05-13,spring,5,4,62,True,True
I02574,C0140,S03,Termite Treatment,2025-07-13,summer,3,10,339,True,False
I02575,C0469,S03,Termite Treatment,2025-08-09,summer,4,10,427,True,False
I02576,C0360,S04,Bed Bug Treatment,2025-10-12,fall,4,8,554,True,True
I02577,C0208,S02,Termite Inspection,2023-09-26,fall,4,8,384,True,True
I02578,C0482,S01,General Pest Control,2025-07-09,summer,5,7,490,True,True
I02579,C0216,S08,Commercial Pest Management,2025-02-12,winter,4,6,356,True,False
I02580,C0033,S08,Commercial Pest Management,2026-03-08,spring,4,4,278,True,True
I02581,C0004,S01,General Pest Control,2026-03-13,spring,4,5,615,True,False
I02582,C0108,S01,General Pest Control,2026-01-04,winter,3,7,379,True,False
I02583,C0355,S06,Scorpion Control,2024-04-25,spring,5,7,501,True,False
I02584,C0349,S02,Termite Inspection,2024-12-21,winter,3,4,172,True,False
I02585,C0116,S09,Preventive Maintenance Plan,2025-04-30,spring,4,4,220,True,True
I02586,C0255,S08,Commercial Pest Management,2024-06-02,summer,4,4,245,True,True
I02587,C0279,S03,Termite Treatment,2024-08-18,summer,5,10,670,True,True
I02588,C0120,S03,Termite Treatment,2023-05-19,spring,5,8,220,True,True
I02589,C0379,S08,Commercial Pest Management,2023-08-15,summer,4,5,92,True,True
I02590,C0320,S03,Termite Treatment,2023-09-20,fall,4,8,177,True,False
I02591,C0367,S02,Termite Inspection,2023-08-04,summer,4,9,156,True,True
I02592,C0084,S09,Preventive Maintenance Plan,2023-06-15,summer,4,4,263,True,False
I02593,C0477,S09,Preventive Maintenance Plan,2024-11-30,fall,3,6,333,True,True
I02594,C0339,S03,Termite Treatment,2024-09-07,fall,5,9,383,True,True
I02595,C0027,S01,General Pest Control,2026-04-23,spring,4,6,729,True,True
I02596,C0081,S03,Termite Treatment,2024-06-11,summer,5,10,91,True,True
I02597,C0335,S03,Termite Treatment,2024-06-03,summer,2,10,720,True,False
I02598,C0298,S03,Termite Treatment,2023-07-31,summer,5,10,400,True,False
I02599,C0013,S07,Ant & Cockroach Treatment,2024-01-28,winter,4,6,97,True,True
I02600,C0208,S08,Commercial Pest Management,2025-07-09,summer,5,6,521,True,False
I02601,C0336,S08,Commercial Pest Management,2023-10-11,fall,5,6,350,True,True
I02602,C0462,S01,General Pest Control,2026-02-24,winter,4,6,391,True,True
I02603,C0044,S03,Termite Treatment,2025-07-31,summer,5,10,442,True,False
I02604,C0169,S08,Commercial Pest Management,2025-04-03,spring,3,6,424,False,True
I02605,C0144,S09,Preventive Maintenance Plan,2024-12-19,winter,5,5,354,True,False
I02606,C0115,S01,General Pest Control,2025-09-17,fall,4,5,707,True,True
I02607,C0232,S09,Preventive Maintenance Plan,2025-11-04,fall,5,4,252,True,False
I02608,C0048,S01,General Pest Control,2023-10-25,fall,4,6,539,True,True
I02609,C0064,S09,Preventive Maintenance Plan,2024-04-15,spring,4,6,592,True,True
I02610,C0266,S05,Rodent Control,2025-08-28,summer,5,5,193,False,True
I02611,C0076,S01,General Pest Control,2024-07-18,summer,5,4,138,True,True
I02612,C0238,S02,Termite Inspection,2025-11-21,fall,4,7,561,True,True
I02613,C0172,S05,Rodent Control,2023-06-18,summer,4,5,43,True,False
I02614,C0353,S06,Scorpion Control,2025-03-18,spring,4,5,656,True,False
I02615,C0272,S04,Bed Bug Treatment,2025-09-04,fall,3,9,379,True,True
I02616,C0176,S03,Termite Treatment,2024-02-24,winter,5,7,514,True,False
I02617,C0226,S03,Termite Treatment,2025-07-25,summer,5,9,282,True,True
I02618,C0015,S09,Preventive Maintenance Plan,2023-10-14,fall,4,6,679,True,False
I02619,C0209,S05,Rodent Control,2025-08-13,summer,4,6,621,False,True
I02620,C0225,S09,Preventive Maintenance Plan,2024-01-11,winter,2,5,616,True,True
I02621,C0212,S08,Commercial Pest Management,2025-03-09,spring,3,5,285,True,True
I02622,C0267,S08,Commercial Pest Management,2025-04-15,spring,3,5,423,True,False
I02623,C0194,S02,Termite Inspection,2025-03-27,spring,3,6,532,False,True
I02624,C0302,S02,Termite Inspection,2023-08-25,summer,3,8,490,True,True
I02625,C0347,S07,Ant & Cockroach Treatment,2025-12-17,winter,5,6,312,True,True
I02626,C0072,S03,Termite Treatment,2025-09-16,fall,5,7,678,True,True
I02627,C0127,S09,Preventive Maintenance Plan,2024-09-04,fall,4,7,524,True,True
I02628,C0196,S10,Emergency Pest Response,2023-09-19,fall,5,9,649,True,False
I02629,C0358,S09,Preventive Maintenance Plan,2024-04-16,spring,4,6,222,True,True
I02630,C0444,S07,Ant & Cockroach Treatment,2025-09-03,fall,4,7,566,True,False
I02631,C0016,S09,Preventive Maintenance Plan,2026-02-12,winter,4,7,463,True,False
I02632,C0167,S02,Termite Inspection,2023-07-25,summer,4,7,55,True,True
I02633,C0286,S09,Preventive Maintenance Plan,2026-02-02,winter,2,5,110,True,True
I02634,C0399,S03,Termite Treatment,2024-03-12,spring,4,7,598,True,False
I02635,C0410,S09,Preventive Maintenance Plan,2025-09-13,fall,4,5,140,True,True
I02636,C0047,S03,Termite Treatment,2024-03-12,spring,4,8,630,True,True
I02637,C0482,S01,General Pest Control,2025-11-19,fall,3,5,83,True,True
I02638,C0090,S06,Scorpion Control,2025-05-21,spring,4,5,593,True,False
I02639,C0235,S07,Ant & Cockroach Treatment,2023-05-22,spring,3,5,435,True,True
I02640,C0272,S02,Termite Inspection,2024-03-23,spring,5,7,609,True,True
I02641,C0137,S07,Ant & Cockroach Treatment,2025-09-04,fall,4,5,165,True,True
I02642,C0161,S05,Rodent Control,2023-07-16,summer,4,4,270,True,True
I02643,C0487,S09,Preventive Maintenance Plan,2023-12-08,winter,3,5,376,True,False
I02644,C0473,S06,Scorpion Control,2025-08-27,summer,5,8,567,True,True
I02645,C0058,S05,Rodent Control,2024-03-25,spring,5,6,188,True,True
I02646,C0479,S01,General Pest Control,2024-09-18,fall,3,4,297,True,False
I02647,C0272,S05,Rodent Control,2026-01-03,winter,5,5,601,True,False
I02648,C0236,S01,General Pest Control,2025-02-14,winter,5,4,254,False,True
I02649,C0240,S10,Emergency Pest Response,2023-06-01,summer,4,8,170,True,False
I02650,C0398,S03,Termite Treatment,2024-01-25,winter,5,9,552,True,True
I02651,C0395,S07,Ant & Cockroach Treatment,2024-04-16,spring,5,7,454,True,False
I02652,C0123,S02,Termite Inspection,2023-06-01,summer,4,8,533,True,False
I02653,C0237,S01,General Pest Control,2025-10-10,fall,4,7,406,True,True
I02654,C0421,S04,Bed Bug Treatment,2024-10-12,fall,4,9,672,True,False
I02655,C0083,S02,Termite Inspection,2023-08-18,summer,3,9,413,True,False
I02656,C0309,S03,Termite Treatment,2025-01-04,winter,5,7,230,True,False
I02657,C0426,S03,Termite Treatment,2024-06-21,summer,3,10,696,False,False
I02658,C0227,S07,Ant & Cockroach Treatment,2024-06-26,summer,4,5,445,True,False
I02659,C0349,S01,General Pest Control,2024-03-13,spring,5,6,139,True,False
I02660,C0176,S08,Commercial Pest Management,2024-03-21,spring,4,6,335,True,False
I02661,C0121,S09,Preventive Maintenance Plan,2025-07-23,summer,3,5,340,True,True
I02662,C0404,S09,Preventive Maintenance Plan,2024-03-30,spring,4,4,288,True,False
I02663,C0208,S02,Termite Inspection,2026-03-31,spring,4,5,251,False,True
I02664,C0267,S05,Rodent Control,2025-04-15,spring,4,5,365,False,False
I02665,C0423,S05,Rodent Control,2023-08-09,summer,3,5,199,True,False
I02666,C0444,S06,Scorpion Control,2025-10-10,fall,4,4,284,True,False
I02667,C0453,S09,Preventive Maintenance Plan,2024-12-08,winter,4,6,61,True,False
I02668,C0376,S01,General Pest Control,2024-08-24,summer,4,6,485,True,False
I02669,C0434,S09,Preventive Maintenance Plan,2024-03-05,spring,3,4,129,False,False
I02670,C0273,S08,Commercial Pest Management,2024-07-15,summer,5,5,411,True,True
I02671,C0019,S08,Commercial Pest Management,2023-09-09,fall,5,4,334,True,True
I02672,C0256,S09,Preventive Maintenance Plan,2025-12-18,winter,4,4,239,True,False
I02673,C0478,S07,Ant & Cockroach Treatment,2023-09-23,fall,5,5,728,True,False
I02674,C0149,S01,General Pest Control,2024-12-26,winter,3,5,270,True,True
I02675,C0305,S08,Commercial Pest Management,2023-12-04,winter,4,6,600,True,True
I02676,C0142,S08,Commercial Pest Management,2025-03-18,spring,5,4,186,True,False
I02677,C0200,S07,Ant & Cockroach Treatment,2024-01-07,winter,3,4,60,True,False
I02678,C0051,S09,Preventive Maintenance Plan,2023-05-16,spring,4,5,620,True,False
I02679,C0237,S09,Preventive Maintenance Plan,2023-11-28,fall,4,6,317,True,False
I02680,C0370,S01,General Pest Control,2025-04-10,spring,5,4,308,True,False
I02681,C0386,S03,Termite Treatment,2025-06-14,summer,5,10,31,True,False
I02682,C0448,S06,Scorpion Control,2023-12-13,winter,4,5,530,True,False
I02683,C0045,S07,Ant & Cockroach Treatment,2026-04-13,spring,5,5,323,True,False
I02684,C0433,S08,Commercial Pest Management,2026-01-24,winter,5,7,412,True,True
I02685,C0017,S08,Commercial Pest Management,2025-02-15,winter,4,5,583,True,True
I02686,C0158,S05,Rodent Control,2023-11-25,fall,5,6,411,False,False
I02687,C0249,S09,Preventive Maintenance Plan,2026-02-12,winter,4,6,181,True,False
I02688,C0006,S02,Termite Inspection,2025-07-07,summer,3,7,472,True,False
I02689,C0433,S09,Preventive Maintenance Plan,2024-07-06,summer,4,6,370,True,True
I02690,C0152,S07,Ant & Cockroach Treatment,2023-10-06,fall,3,5,73,True,True
I02691,C0096,S09,Preventive Maintenance Plan,2024-03-31,spring,3,5,670,True,False
I02692,C0313,S01,General Pest Control,2026-02-02,winter,4,5,617,False,False
I02693,C0256,S06,Scorpion Control,2026-04-10,spring,5,5,435,False,False
I02694,C0034,S03,Termite Treatment,2023-06-19,summer,3,9,562,True,False
I02695,C0187,S03,Termite Treatment,2025-12-03,winter,5,9,593,True,True
I02696,C0172,S08,Commercial Pest Management,2024-07-28,summer,4,5,530,True,True
I02697,C0340,S09,Preventive Maintenance Plan,2025-09-23,fall,5,7,412,True,True
I02698,C0422,S02,Termite Inspection,2025-07-14,summer,4,10,389,True,False
I02699,C0223,S07,Ant & Cockroach Treatment,2025-03-13,spring,4,4,138,True,False
I02700,C0406,S09,Preventive Maintenance Plan,2025-07-21,summer,3,6,222,True,True
I02701,C0125,S09,Preventive Maintenance Plan,2024-08-18,summer,2,5,546,True,False
I02702,C0015,S02,Termite Inspection,2024-12-19,winter,4,7,445,True,True
I02703,C0244,S05,Rodent Control,2025-03-10,spring,4,4,128,True,False
I02704,C0101,S02,Termite Inspection,2024-01-27,winter,4,6,726,True,False
I02705,C0017,S07,Ant & Cockroach Treatment,2023-09-25,fall,5,5,151,True,False
I02706,C0287,S06,Scorpion Control,2025-09-09,fall,4,6,381,True,True
I02707,C0352,S03,Termite Treatment,2025-12-01,winter,5,10,664,True,False
I02708,C0090,S06,Scorpion Control,2023-06-07,summer,4,7,62,True,True
I02709,C0236,S01,General Pest Control,2025-02-20,winter,4,6,514,True,True
I02710,C0419,S07,Ant & Cockroach Treatment,2024-07-09,summer,3,7,389,True,False
I02711,C0405,S01,General Pest Control,2024-02-05,winter,4,5,69,True,True
I02712,C0178,S01,General Pest Control,2023-10-06,fall,4,6,281,True,True
I02713,C0316,S06,Scorpion Control,2025-10-25,fall,4,5,126,True,False
I02714,C0255,S08,Commercial Pest Management,2025-11-03,fall,5,5,360,True,True
I02715,C0265,S08,Commercial Pest Management,2023-09-19,fall,4,5,492,True,False
I02716,C0433,S08,Commercial Pest Management,2025-02-19,winter,4,5,721,False,True
I02717,C0347,S03,Termite Treatment,2024-06-15,summer,3,10,544,True,False
I02718,C0382,S09,Preventive Maintenance Plan,2026-04-28,spring,4,7,699,True,True
I02719,C0456,S03,Termite Treatment,2024-11-09,fall,5,8,559,True,False
I02720,C0339,S01,General Pest Control,2025-04-17,spring,5,6,645,True,False
I02721,C0359,S09,Preventive Maintenance Plan,2024-12-26,winter,3,4,108,True,True
I02722,C0063,S07,Ant & Cockroach Treatment,2023-08-25,summer,4,5,699,True,False
I02723,C0409,S01,General Pest Control,2025-06-13,summer,3,4,217,True,False
I02724,C0499,S02,Termite Inspection,2024-04-03,spring,5,7,485,False,True
I02725,C0487,S02,Termite Inspection,2023-10-16,fall,5,4,198,True,False
I02726,C0066,S01,General Pest Control,2025-09-07,fall,5,6,538,True,False
I02727,C0217,S05,Rodent Control,2026-02-21,winter,3,7,567,True,False
I02728,C0338,S01,General Pest Control,2025-05-28,spring,5,7,476,True,False
I02729,C0383,S01,General Pest Control,2025-03-11,spring,5,5,119,True,True
I02730,C0090,S04,Bed Bug Treatment,2024-12-01,winter,3,6,279,True,False
I02731,C0396,S01,General Pest Control,2024-01-04,winter,4,5,614,False,False
I02732,C0447,S03,Termite Treatment,2024-06-14,summer,3,10,299,True,True
I02733,C0120,S09,Preventive Maintenance Plan,2024-07-24,summer,3,6,219,True,True
I02734,C0351,S02,Termite Inspection,2025-09-12,fall,5,7,166,True,False
I02735,C0283,S01,General Pest Control,2026-04-27,spring,4,6,91,True,True
I02736,C0399,S04,Bed Bug Treatment,2023-07-22,summer,4,7,39,True,False
I02737,C0101,S02,Termite Inspection,2026-04-04,spring,4,6,279,True,True
I02738,C0027,S05,Rodent Control,2024-11-15,fall,4,4,131,True,True
I02739,C0099,S07,Ant & Cockroach Treatment,2023-10-16,fall,4,5,584,True,False
I02740,C0305,S09,Preventive Maintenance Plan,2024-05-11,spring,4,5,99,True,True
I02741,C0489,S10,Emergency Pest Response,2024-05-08,spring,4,7,609,True,True
I02742,C0250,S03,Termite Treatment,2024-06-01,summer,5,9,260,True,False
I02743,C0251,S09,Preventive Maintenance Plan,2025-01-26,winter,4,5,73,True,False
I02744,C0442,S09,Preventive Maintenance Plan,2025-01-10,winter,4,6,430,True,False
I02745,C0310,S09,Preventive Maintenance Plan,2026-02-27,winter,3,5,160,True,True
I02746,C0437,S07,Ant & Cockroach Treatment,2024-04-13,spring,3,5,680,True,True
I02747,C0221,S05,Rodent Control,2024-05-27,spring,4,5,539,True,False
I02748,C0203,S02,Termite Inspection,2025-06-11,summer,4,9,179,True,True
I02749,C0360,S03,Termite Treatment,2023-09-21,fall,3,7,317,True,False
I02750,C0500,S09,Preventive Maintenance Plan,2026-02-08,winter,2,6,649,True,False
I02751,C0146,S09,Preventive Maintenance Plan,2025-09-23,fall,3,7,511,True,False
I02752,C0408,S04,Bed Bug Treatment,2025-09-27,fall,4,9,603,True,True
I02753,C0283,S06,Scorpion Control,2023-11-27,fall,4,5,617,True,False
I02754,C0230,S04,Bed Bug Treatment,2024-09-13,fall,4,9,559,True,False
I02755,C0135,S02,Termite Inspection,2025-05-28,spring,5,5,304,True,True
I02756,C0146,S09,Preventive Maintenance Plan,2024-04-09,spring,3,4,361,True,True
I02757,C0452,S02,Termite Inspection,2024-09-12,fall,5,5,343,True,False
I02758,C0244,S02,Termite Inspection,2025-01-03,winter,3,7,464,True,False
I02759,C0233,S07,Ant & Cockroach Treatment,2023-11-27,fall,4,6,172,True,False
I02760,C0288,S03,Termite Treatment,2024-04-16,spring,5,7,358,True,False
I02761,C0386,S04,Bed Bug Treatment,2025-03-22,spring,4,6,207,True,True
I02762,C0368,S03,Termite Treatment,2024-10-16,fall,2,9,678,True,True
I02763,C0229,S07,Ant & Cockroach Treatment,2025-03-19,spring,4,6,538,True,False
I02764,C0321,S05,Rodent Control,2024-11-22,fall,5,6,580,True,True
I02765,C0232,S05,Rodent Control,2024-12-02,winter,5,4,288,False,True
I02766,C0431,S01,General Pest Control,2023-08-15,summer,4,5,223,False,True
I02767,C0163,S03,Termite Treatment,2025-09-15,fall,5,10,593,True,False
I02768,C0275,S02,Termite Inspection,2024-09-17,fall,3,7,467,False,True
I02769,C0469,S06,Scorpion Control,2025-03-29,spring,4,6,517,True,True
I02770,C0065,S05,Rodent Control,2025-04-25,spring,4,4,85,True,False
I02771,C0354,S02,Termite Inspection,2025-01-12,winter,4,8,591,False,False
I02772,C0266,S08,Commercial Pest Management,2023-12-04,winter,5,4,239,True,False
I02773,C0420,S06,Scorpion Control,2024-05-15,spring,4,4,40,True,False
I02774,C0043,S03,Termite Treatment,2024-09-24,fall,5,6,266,True,False
I02775,C0487,S06,Scorpion Control,2023-05-08,spring,4,6,303,True,False
I02776,C0378,S07,Ant & Cockroach Treatment,2023-12-21,winter,5,4,255,True,False
I02777,C0202,S09,Preventive Maintenance Plan,2023-11-25,fall,3,6,238,True,False
I02778,C0481,S05,Rodent Control,2025-11-02,fall,3,5,306,True,True
I02779,C0381,S02,Termite Inspection,2026-01-14,winter,4,5,446,True,True
I02780,C0460,S09,Preventive Maintenance Plan,2025-03-23,spring,5,4,316,True,True
I02781,C0467,S08,Commercial Pest Management,2025-02-23,winter,5,7,475,True,True
I02782,C0007,S02,Termite Inspection,2025-08-15,summer,3,7,113,True,False
I02783,C0284,S05,Rodent Control,2023-05-08,spring,4,7,423,True,False
I02784,C0244,S01,General Pest Control,2023-09-18,fall,4,6,719,True,True
I02785,C0157,S09,Preventive Maintenance Plan,2024-07-14,summer,5,6,380,True,False
I02786,C0329,S03,Termite Treatment,2024-07-29,summer,4,9,240,True,True
I02787,C0311,S01,General Pest Control,2024-08-15,summer,4,6,729,True,True
I02788,C0314,S03,Termite Treatment,2024-02-21,winter,5,7,310,True,True
I02789,C0413,S09,Preventive Maintenance Plan,2024-03-21,spring,5,7,418,True,False
I02790,C0417,S07,Ant & Cockroach Treatment,2026-03-29,spring,3,7,690,True,False
I02791,C0199,S08,Commercial Pest Management,2025-08-08,summer,3,5,52,True,True
I02792,C0451,S03,Termite Treatment,2026-05-02,spring,4,9,486,True,False
I02793,C0018,S03,Termite Treatment,2024-11-30,fall,2,7,264,True,False
I02794,C0407,S01,General Pest Control,2023-12-13,winter,5,7,629,True,True
I02795,C0336,S07,Ant & Cockroach Treatment,2024-03-26,spring,5,4,230,True,False
I02796,C0155,S02,Termite Inspection,2023-05-07,spring,4,4,192,True,True
I02797,C0149,S05,Rodent Control,2024-02-09,winter,3,4,286,True,False
I02798,C0286,S02,Termite Inspection,2024-11-13,fall,4,7,476,True,True
I02799,C0005,S01,General Pest Control,2024-01-02,winter,4,6,449,True,False
I02800,C0345,S05,Rodent Control,2024-01-07,winter,4,7,616,True,False
I02801,C0229,S09,Preventive Maintenance Plan,2023-12-18,winter,2,5,210,True,True
I02802,C0423,S02,Termite Inspection,2024-12-25,winter,4,7,230,True,False
I02803,C0423,S01,General Pest Control,2023-07-22,summer,4,5,133,True,True
I02804,C0486,S05,Rodent Control,2024-11-10,fall,4,7,407,True,False
I02805,C0019,S06,Scorpion Control,2024-12-02,winter,4,4,221,True,False
I02806,C0088,S03,Termite Treatment,2024-09-02,fall,3,8,51,True,True
I02807,C0105,S01,General Pest Control,2025-09-08,fall,5,4,168,True,True
I02808,C0214,S09,Preventive Maintenance Plan,2026-01-31,winter,4,7,406,True,False
I02809,C0315,S05,Rodent Control,2023-12-03,winter,4,5,495,True,False
I02810,C0240,S06,Scorpion Control,2024-11-04,fall,3,4,73,False,False
I02811,C0018,S02,Termite Inspection,2026-02-22,winter,3,5,324,True,True
I02812,C0100,S03,Termite Treatment,2023-12-04,winter,4,9,443,True,False
I02813,C0053,S06,Scorpion Control,2024-10-23,fall,4,6,562,True,False
I02814,C0130,S03,Termite Treatment,2026-05-04,spring,3,8,287,False,True
I02815,C0366,S02,Termite Inspection,2026-04-18,spring,4,6,541,True,True
I02816,C0215,S05,Rodent Control,2025-10-30,fall,4,4,335,True,True
I02817,C0332,S03,Termite Treatment,2025-08-29,summer,4,10,414,True,True
I02818,C0096,S01,General Pest Control,2024-08-09,summer,5,7,475,True,True
I02819,C0290,S04,Bed Bug Treatment,2025-03-05,spring,5,9,634,True,False
I02820,C0452,S01,General Pest Control,2023-08-09,summer,5,5,262,True,True
